date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2015-12-23,3.3,0.57,1.7,0.1,,-4,96,94.1,94,92,1.5,-0.3,0.3,-0.9,37,17,20.5,4,55,6,102.6,102.24,102.1,101.6,101.7,101.29,101.2,100.7,24100,12920.8,13450,2800,,,,,16.3,0,0,0,0,15.4,15.4,0,10,07:28:00,16:00:00,8.53,7.47,16,,,2,2,1,2,1390,,,,,8,7.9,7,6,,,,
2015-12-22,0.7,-0.98,-0.8,-2.3,,-9,96,90.5,90,84,-0.4,-2.4,-2.4,-4.3,30,20.29,19,8,44,7,101.8,101.6,101.55,101.3,100.89,100.65,100.61,100.33,24100,7779.2,13650,3200,,,,,18.8,0,0,0,0,5.6,5.6,0,10,07:27:00,15:59:00,8.53,7.45,15.98,,,0,0,1,1,480,,,,,8,8,7.5,7,,,,
2015-12-21,-1.2,-3.07,-3.4,-5.6,,-11,95,87,85.5,76,-2.1,-5,-5.4,-8.7,21,10.79,13,5,28,7,102.5,101.73,101.95,101.4,101.52,100.78,100.98,100.44,40200,12420.8,20600,1000,,,,,21.4,0,0,0,0,8.8,0,8.8,4,07:27:00,15:59:00,8.53,7.45,15.98,,,-1,-1,-1,-1,1800,,,,,8,7.7,5,2,,,,
2015-12-20,-4.4,-6.13,-6,-7.6,,-16,80,64.1,67.5,55,-9.2,-11.9,-11.6,-13.9,25,17.08,14,3,40,28,102.8,102.54,102.25,101.7,101.89,101.58,101.33,100.76,48300,28745.8,32200,16100,,,,,24,0,0,0,0,0.8,0,0.8,0,07:26:00,15:59:00,8.55,7.43,15.98,,,-6,-6,-7,-7,3831,,,,,8,7.7,6.5,5,,,,
2015-12-19,0.4,-3.62,-3.75,-7.9,,-16,89,70.8,71.5,54,-4,-8.3,-9.7,-15.3,42,25.17,28,14,56,27,101.6,100.64,100.9,100.2,100.64,99.71,99.96,99.28,48300,24729.2,24950,1600,,,,,21.8,0,0,0,0,0.4,0,0.4,0,07:26:00,15:58:00,8.53,7.43,15.97,,,-3,-2,-10,-10,4459,,,,,8,6.2,5,2,,,,
2015-12-18,2.7,0.88,0.25,-2.2,,-6,98,91.1,81.5,65,1.2,-0.5,-1.9,-5.1,21,12.79,12.5,4,,,100.5,100.4,100.4,100.3,99.61,99.48,99.48,99.35,24100,12150,12250,400,,,,,17.8,0,0,0,0,0,0,0,4,07:25:00,15:58:00,8.55,7.42,15.97,,,1,2,-10,-8,2210,,,,,8,6.8,5,2,,,,
2015-12-17,1.2,-0.11,-0.09,-1.4,,-7,97,92.6,90,83,0.5,-1.2,-1.7,-3.9,20,15.17,14.5,9,31,6,101.9,101.22,101.2,100.5,101,100.3,100.29,99.58,24100,8266.7,12850,1600,,,,,18.1,0,0,0,0,15.2,12,3.2,6,07:24:00,15:57:00,8.55,7.4,15.95,,,4,4,2,5,790,,,,,8,7.7,6.5,5,,,,
2015-12-16,-0.8,-1.61,-2.1,-3.4,,-6,93,82.5,82,71,-2.6,-4.3,-4.2,-5.7,17,7.42,10,3,,,102.3,102.11,101.9,101.5,101.4,101.17,100.99,100.59,48300,33175,36200,24100,,,,,20.1,0,0,0,0,0,0,0,6,07:24:00,15:57:00,8.55,7.4,15.95,,,-1,0,-5,-4,3070,,,,,8,7.9,7.5,7,,,,
2015-12-15,1.6,-0.17,-0.3,-2.2,,-7,95,88.8,86,77,-0.4,-1.8,-2.2,-4.1,43,21.75,24,5,59,7,101.4,100.17,100.43,99.46,100.49,99.24,99.53,98.57,24100,12883.3,12350,600,,,,,18.3,0,0,0,0,9.6,0,8,5,07:23:00,15:57:00,8.57,7.38,15.95,,,-1,0,-9,-5,1170,,,,,8,7.6,5,2,,,,
2015-12-14,1.5,-0.59,-0.05,-1.6,,-9,92,88.6,82.5,73,-0.5,-2.3,-2.5,-4.5,35,27.38,26.5,18,56,7,102,101.17,101.05,100.1,101.1,100.24,100.12,99.15,16100,10141.7,10050,4000,,,,,18.1,0,0,0,0,17.4,16.2,1.2,2,07:22:00,15:57:00,8.58,7.37,15.95,,,-1,0,0,1,610,,,,,8,8,8,8,,,,
2015-12-13,5.2,1,1.5,-2.2,,-4,87,70.1,67.5,48,-1.7,-4,-5,-8.4,21,8.79,11,1,,,102.6,102.42,102.4,102.2,101.67,101.47,101.44,101.22,48300,34183.3,36200,24100,,,,,16.5,0,0,0,0,6.8,4,2.5,0,07:21:00,15:57:00,8.6,7.35,15.95,,,1,4,-3,-3,6145,,,,,8,5.5,5,2,,,,
2015-12-12,6.6,3.69,3.25,-0.1,,-4,95,89.4,87,79,4.7,2.1,1.2,-2.2,26,17.75,17.5,9,32,27,102.1,101.65,101.5,100.9,101.19,100.72,100.57,99.95,48300,27462.5,36200,24100,,,,,14.8,0,0,0,0,0,0,0,0,07:20:00,15:57:00,8.62,7.33,15.95,,,6,7,-5,-5,2430,,,,,8,5.6,5,2,,,,
2015-12-11,7.1,4.2,4.2,1.3,,,98,95.3,92,86,5.2,3.5,3.5,1.8,19,9.92,11,3,29,25,101.2,100.83,100.9,100.6,100.27,99.91,99.97,99.66,16100,6654.2,8250,400,,,,,13.8,0,0,0,0,2.4,2.4,0,0,07:19:00,15:57:00,8.63,7.32,15.95,,,6,8,3,3,2780,,,,,8,7,4,0,,,,
2015-12-10,3.6,2.17,2.4,1.2,,,98,89.6,85,72,2.7,0.6,-0.2,-3,17,8.33,9,1,,,101.5,101.28,101.3,101.1,100.52,100.35,100.36,100.2,24100,9900,12250,400,,,,,15.6,0,0,0,0,1.9,1.9,0,0,07:18:00,15:57:00,8.65,7.3,15.95,,,4,5,2,2,420,,,,,8,8,8,8,,,,
2015-12-09,1.8,0.44,0.65,-0.5,,-5,76,72.5,71,66,-2.9,-4,-4,-5.2,21,13.92,15.5,10,,,102.1,101.85,101.8,101.5,101.16,100.92,100.86,100.56,48300,30154.2,36200,24100,,,,,17.4,0,0,0,0,0,0,0,0,07:18:00,15:57:00,8.65,7.3,15.95,,,1,1,-1,-1,1570,,,,,8,7.6,6.5,5,,,,
2015-12-08,1.7,-0.36,-0.95,-3.6,,-5,82,69.2,72,62,-4.5,-5.4,-5.3,-6.1,21,12.17,12.5,4,28,6,102.4,102.23,102.25,102.1,101.47,101.3,101.31,101.14,48300,31833.3,36200,24100,,,,,18.9,0,0,0,0,0,0,0,0,07:16:00,15:57:00,8.68,7.27,15.95,,,0,1,-3,-3,3540,,,,,8,6.7,5,2,,,,
2015-12-07,5.4,1.97,2.65,-0.1,,,96,79.3,78,60,1.1,-1.4,-1.9,-4.9,29,17.42,18.5,8,37,24,102.3,101.96,102.05,101.8,101.34,101.04,101.11,100.87,24100,13687.5,13250,2400,,,,,15.3,0,0,0,0,0,0,0,0,07:15:00,15:57:00,8.7,7.25,15.95,,,3,3,-7,-5,4251,,,,,8,7.4,6.5,5,,,,
2015-12-06,3.4,1.94,2.35,1.3,,,94,90,90,86,1,0.5,0.2,-0.5,24,16.92,16.5,9,31,24,103.3,102.65,102.65,102,102.39,101.71,101.72,101.04,12900,8029.2,8450,4000,,,,,15.7,0,0,0,0,0,0,0,0,07:14:00,15:57:00,8.72,7.23,15.95,,,3,3,0,0,930,,,,,8,8,8,8,,,,
2015-12-05,4.2,1.93,1.85,-0.5,,-4,95,87.1,87.5,80,1.4,0,-0.4,-2.1,26,14.25,15,4,,,103.6,103.42,103.35,103.1,102.63,102.47,102.38,102.14,48300,30291.7,28200,8100,,,,,16.1,0,0,0,0,0,0,0,1,07:13:00,15:58:00,8.75,7.22,15.97,,,3,4,0,1,1940,,,,,8,7.6,6,4,,,,
2015-12-04,2.3,0,0.49,-1.3,,-6,95,91.4,89,83,0,-1.2,-1.4,-2.8,25,16.21,14,3,,,103,102.43,102.45,101.9,102.09,101.47,101.54,101,24100,18762.5,14450,4800,,,,,17.5,0,0,0,0,0,0,0,2,07:12:00,15:58:00,8.77,7.2,15.97,,,1,1,-4,-4,1470,,,,,8,8,8,8,,,,
2015-12-03,2.8,0.65,0.84,-1.1,,-4,98,93.1,89,80,1.9,-0.4,-0.6,-3.1,28,11.46,14.5,1,41,8,101.9,100.9,101.1,100.3,100.94,99.98,100.16,99.37,24100,5533.3,12350,600,,,,,17.2,0,0,0,0,4.6,0,4.6,0,07:11:00,15:58:00,8.78,7.18,15.97,,,1,1,-6,-5,1820,,,,,8,7.6,7,6,,,,
2015-12-02,3.1,1.46,1.5,-0.1,,-3,98,97.6,97.5,97,2.5,1.1,0.8,-0.8,14,4.83,7.5,1,,,101.5,100.86,100.9,100.3,100.55,99.92,99.96,99.36,6400,2583.3,3400,400,,,,,16.5,0,0,0,0,6.9,6.9,0,0,07:10:00,15:59:00,8.82,7.17,15.98,,,2,4,0,2,800,,,,,8,6.7,5,2,,,,
2015-12-01,0,-3.67,-4.8,-9.6,,-13,95,80.5,81,67,-1.3,-6.6,-6.2,-11,12,6.29,6.5,1,,,102.8,102.38,102.2,101.6,101.89,101.42,101.26,100.62,32200,20570.8,16900,1600,,,,,22.8,0,0,0,0,1.6,1.6,0,0,07:09:00,15:59:00,8.83,7.15,15.98,,,-2,-2,-2,-1,5307,,,,,8,6.2,5,2,,,,
2015-11-30,-5,-8.39,-8.85,-12.7,,-18,85,71.2,72.5,60,-9.1,-12.8,-12.9,-16.8,23,10.04,12.5,2,,,103.5,103.1,103.15,102.8,102.49,102.15,102.15,101.82,48300,33516.7,32200,16100,,,,,26.9,0,0,0,0,0.2,0,0.2,0,07:07:00,16:00:00,8.88,7.12,16,,,-6,-6,-9,-9,3560,,,,,8,4.6,4,0,,,,
2015-11-29,0,-4.97,-5.25,-10.5,,-17,87,64.8,65.5,44,-6.7,-10.9,-11.8,-16.8,25,14.46,16,7,29,35,103.4,102.74,102.85,102.3,102.4,101.78,101.87,101.33,48300,33175,36200,24100,,,,,23.2,0,0,0,0,0,0,0,0,07:06:00,16:00:00,8.9,7.1,16,,,-3,-3,-10,-10,4840,,,,,8,3.8,4,0,,,,
2015-11-28,0.9,-1.32,-1.65,-4.2,,-10,86,75.2,73,60,-3.3,-5.2,-5.2,-7.1,24,12.88,14.5,5,,,102.7,102.48,102.5,102.3,101.75,101.54,101.56,101.38,32200,27016.7,22550,12900,,,,,19.6,0,0,0,0,0,0,0,0,07:05:00,16:01:00,8.93,7.08,16.02,,,-1,0,-11,-10,3290,,,,,8,7.3,6.5,5,,,,
2015-11-27,10.2,6.21,5.4,0.6,,,95,89.8,88,81,8.9,4.7,3.8,-1.4,34,14.92,18.5,3,45,23,102.6,102.03,102.05,101.5,101.67,101.1,101.13,100.59,24100,13641.7,14050,4000,,,,,12.6,0,0.4,0,0,18.2,18.2,0,0,07:04:00,16:01:00,8.95,7.07,16.02,,,9,9,-6,-4,390,,,,,8,8,8,8,,,,
2015-11-26,9.9,2.7,2.8,-4.3,,-6,94,74.2,72.5,51,3,-1.7,-2.2,-7.3,17,7,9.5,2,,,103.9,103.42,103.3,102.7,102.97,102.47,102.37,101.76,48300,30825,36200,24100,,,,,15.2,0,0,0,0,1.1,1.1,0,0,07:02:00,16:02:00,9,7.03,16.03,,,6,7,6,7,4680,,,,,8,7.2,5.5,3,,,,
2015-11-25,-0.5,-5.77,-6.2,-11.9,,-15,85,71.5,70.5,56,-7.5,-10.3,-10.5,-13.5,17,6.83,10,3,,,104.3,104.03,103.85,103.4,103.28,103.06,102.87,102.46,48300,34183.3,36200,24100,,,,,24.2,0,0,0,0,0,0,0,0,07:01:00,16:03:00,9.03,7.02,16.05,,,-1,-1,-6,-4,7375,,,,,7,1.8,3.5,0,,,,
2015-11-24,-1.7,-6.25,-5.9,-10.1,,-17,81,63.3,66.5,52,-11,-12.3,-12.8,-14.5,25,16.5,14.5,4,,,103.3,102.61,102.65,102,102.38,101.66,101.69,101.01,48300,34183.3,36200,24100,,,,,23.9,0,0,0,0,0,0,0,0,07:00:00,16:03:00,9.05,7,16.05,,,-3,-2,-11,-10,7561,,,,,7,2.5,3.5,0,,,,
2015-11-23,0.2,-3.15,-4.25,-8.7,,-14,67,52.1,52,37,-6.5,-11.8,-11.1,-15.6,23,15.71,13.5,4,33,31,101.9,101.6,101.65,101.4,100.97,100.67,100.72,100.46,48300,33512.5,36200,24100,,,,,22.2,0,0,0,0,0,0,0,0,06:58:00,16:04:00,9.1,6.97,16.07,,,-2,0,-10,-10,7722,,,,,7,1.5,3.5,0,,,,
2015-11-22,8.6,2.99,4.14,-0.3,,,88,71.2,71.5,55,1.7,-1.9,-2.1,-5.9,34,18.33,21,8,54,25,101.5,101.16,101.15,100.8,100.52,100.24,100.22,99.92,48300,25591.7,26550,4800,,,,,13.9,0,0,0,0,0.4,0.4,0,0,06:57:00,16:05:00,9.13,6.95,16.08,,,6,6,-11,-10,3470,,,,,8,7,6.5,5,,,,
2015-11-21,4,0.77,-0.29,-4.6,,-8,89,75.5,76.5,64,-1.6,-3.2,-3.3,-5,19,11.46,10,1,29,7,102.6,102.28,102.1,101.6,101.69,101.35,101.18,100.66,48300,34630.4,36200,24100,,,,,18.3,0,0,0,0,0,0,0,0,06:56:00,16:06:00,9.17,6.93,16.1,,,3,3,1,1,5700,,,,,8,5.1,4,0,,,,
2015-11-20,9.2,5.2,4.05,-1.1,,-6,98,79.7,75.5,53,7.8,1.7,1.7,-4.4,35,14.71,18,1,48,24,102.2,101.74,101.85,101.5,101.29,100.82,100.92,100.55,48300,22429.2,24650,1000,,,,,13.9,0,0,0,0,2.4,2.4,0,0,06:54:00,16:07:00,9.22,6.9,16.12,,,7,7,-6,-4,4083,,,,,8,4.4,4,0,,,,
2015-11-19,7.4,4.78,4.7,2,,,97,85.7,86.5,76,6.7,2.5,2.6,-1.4,23,17.58,16.5,10,34,9,102.6,102.06,102,101.4,101.7,101.12,101.11,100.51,32200,17695.8,17700,3200,,,,,13.3,0,0,0,0,32.6,32.6,0,0,06:53:00,16:08:00,9.25,6.88,16.13,,,7,7,8,8,930,,,,,8,7.9,7,6,,,,
2015-11-18,3.4,-0.05,-1.4,-6.2,,-9,91,79.6,80.5,70,-1.2,-3.2,-3.8,-6.4,25,14.29,14.5,4,35,7,103.5,103.2,103.1,102.7,102.58,102.24,102.16,101.73,48300,34183.3,36200,24100,,,,,19.4,0,0,0,0,0,0,0,0,06:51:00,16:09:00,9.3,6.85,16.15,,,6,6,-1,-1,6239,,,,,8,4.7,4.5,1,,,,
2015-11-17,4.9,-0.52,-0.5,-5.9,,-8,86,69.5,68.5,51,-4.6,-5.6,-5.7,-6.8,12,6.5,6.5,1,,,103.6,103.5,103.4,103.2,102.67,102.54,102.45,102.23,48300,34183.3,36200,24100,,,,,18.5,0,0,0,0,0,0,0,0,06:50:00,16:10:00,9.33,6.83,16.17,,,3,3,-5,-5,7960,,,,,5,1.6,2.5,0,,,,
2015-11-16,4.2,1.38,0.85,-2.5,,-6,89,66.9,70.5,52,-1.4,-4.4,-3.8,-6.1,27,17.62,17,7,42,32,103.1,102.33,102.35,101.6,102.17,101.39,101.43,100.69,48300,32166.7,36200,24100,,,,,17.1,0,0,0,0,0,0,0,0,06:48:00,16:11:00,9.38,6.8,16.18,,,3,3,-6,-6,3840,,,,,7,4.6,3.5,0,,,,
2015-11-15,3.2,0.75,1.1,-1,,-6,83,77.2,76,69,-0.9,-2.8,-3.2,-5.5,27,18.46,20,13,33,26,101.8,101.66,101.65,101.5,100.89,100.73,100.72,100.55,48300,32841.7,32200,16100,,,,,16.9,0,0,0,0,0,0,0,0,06:47:00,16:12:00,9.42,6.78,16.2,,,4,4,-4,-3,1760,,,,,8,7,5,2,,,,
2015-11-14,3.6,0.99,1.65,-0.3,,-7,86,75.2,75,64,-0.8,-3,-2.6,-4.4,30,24.5,23,16,41,25,101.7,100.91,100.75,99.8,100.79,99.98,99.85,98.91,48300,33183.3,36200,24100,,,,,16.4,0,0,0,0,0,0,0,0,06:46:00,16:13:00,9.45,6.77,16.22,,,3,4,-3,-3,2320,,,,,8,7,6,4,,,,
2015-11-13,8.3,5.98,5.45,2.6,,,98,93.2,91.5,85,7.2,5,3.9,0.6,27,17,16,5,32,25,99.7,99.2,99.3,98.9,98.83,98.3,98.39,97.96,24100,14370.8,12850,1600,,,,,12.6,0,0.4,0,0,4.8,4.8,0,0,06:44:00,16:14:00,9.5,6.73,16.23,,,7,8,-2,-1,1550,,,,,8,7.8,7,6,,,,
2015-11-12,6,5,5.25,4.5,,,97,92.2,91.5,86,5.1,3.8,3.6,2.2,23,15.83,16.5,10,34,7,101.4,100.47,100.3,99.2,100.51,99.56,99.42,98.33,32200,16991.7,17300,2400,,,,,12.8,0,0.2,0,0,18.8,18.8,0,0,06:43:00,16:15:00,9.53,6.72,16.25,,,6,6,6,7,1740,,,,,8,7.9,7,6,,,,
2015-11-11,7,4.68,5.15,3.3,,,86,79.1,80,74,2.5,1.4,1.1,-0.2,36,19.71,22.5,9,46,6,101.8,101.65,101.65,101.5,100.86,100.73,100.71,100.56,48300,34183.3,36200,24100,,,,,12.8,0,0.2,0,0,0,0,0,0,06:41:00,16:17:00,9.6,6.68,16.28,,,8,8,3,4,5100,,,,,8,6.8,6,4,,,,
2015-11-10,11.2,4.39,4.3,-2.6,,-3,97,82.1,77,57,3.1,1.4,0.9,-1.3,25,8.71,13,1,36,6,102.5,102.23,102.15,101.8,101.59,101.3,101.24,100.9,40200,22141.7,22100,4000,,,,,13.7,0,0,0,0,0,0,0,0,06:40:00,16:18:00,9.63,6.67,16.3,,,9,9,3,4,7376,,,,,8,1.9,4,0,,,,
2015-11-09,11.9,5.22,6.8,1.7,,,86,72.9,71.5,57,2.6,0.7,0,-2.7,37,21.46,25,13,49,24,102.5,102.35,102.4,102.3,101.53,101.42,101.43,101.34,48300,34183.3,36200,24100,,,,,11.2,0,1.8,0,0,0,0,0,0,06:38:00,16:19:00,9.68,6.63,16.32,,,8,8,-3,-3,6732,,,,,8,3.4,4,0,,,,
2015-11-08,5.2,0.98,1.95,-1.3,,-8,76,60.7,57.5,39,-3.9,-6,-6,-8.2,31,19.42,20.5,10,43,28,102.4,102.14,101.95,101.5,101.46,101.19,101.01,100.55,48300,36200,36200,24100,,,,,16.1,0,0,0,0,0,0,0,0,06:37:00,16:20:00,9.72,6.62,16.33,,,3,3,0,0,7651,,,,,7,4.6,4.5,2,,,,
2015-11-07,9.9,5.21,5.5,1.1,,,76,62.4,63,50,3.5,-1.4,-0.4,-4.2,35,21.17,22.5,10,45,28,101.4,101.06,100.95,100.5,100.43,100.15,100.03,99.64,48300,31158.3,36200,24100,,,,,12.5,0,0.5,0,0,0,0,0,0,06:35:00,16:22:00,9.78,6.58,16.37,,,6,7,-3,-3,4730,,,,,8,5.2,4.5,1,,,,
2015-11-06,17.1,10.56,11,4.9,,,94,81.7,79,64,14.8,7.5,8.7,2.6,43,17.33,22,1,57,25,101.6,100.46,100.6,99.6,100.67,99.55,99.69,98.71,24100,21691.7,14450,4800,,,,,7,0,6,4,1,7,7,0,0,06:34:00,16:23:00,9.82,6.57,16.38,,,15,16,3,3,1780,,,,,8,6.9,5.5,3,,,,
2015-11-05,8.6,5.39,4.09,-0.4,,,91,78.7,77,63,3.1,1.9,1.6,0.2,23,12.71,14,5,31,9,102.4,102.1,102,101.6,101.44,101.18,101.07,100.7,48300,33850,36200,24100,,,,,13.9,0,0,0,0,0,0,0,0,06:32:00,16:25:00,9.88,6.53,16.42,,,9,11,6,7,7274,,,,,8,4.8,4,0,,,,
2015-11-04,13.5,6.01,7.45,1.4,,,98,77.4,76,54,3.5,2.1,1.6,-0.3,14,7.96,8,2,,,102.9,102.68,102.65,102.4,102,101.75,101.73,101.46,48300,34329.2,29000,9700,,,,,10.6,0,2.5,0.4,0,0,0,0,0,06:31:00,16:26:00,9.92,6.52,16.43,,,7,7,3,3,520,,,,,7,4.1,3.5,0,,,,
2015-11-03,6.9,4.65,4.7,2.5,,,98,93.3,92,86,5.6,3.7,3.5,1.5,23,10.71,12.5,2,,,102.5,102.05,102.15,101.8,101.54,101.13,101.22,100.9,24100,12170.8,12450,800,,,,,13.3,0,0,0,0,1.4,1.4,0,0,06:29:00,16:28:00,9.98,6.48,16.47,,,8,10,2,3,2380,,,,,8,7.1,5,2,,,,
2015-11-02,10,6.73,5.6,1.2,,,95,79.6,77,59,7,3.3,3.8,0.6,25,15,13,1,30,27,102,101.5,101.3,100.6,101.08,100.58,100.4,99.72,48300,35191.7,36200,24100,,,,,12.4,0,0.6,0,0,0.2,0.2,0,0,06:28:00,16:29:00,10.02,6.47,16.48,,,8,11,2,2,4802,,,,,8,6.7,5.5,3,,,,
2015-11-01,8.7,3.68,5.25,1.8,,,99,87.3,84,69,8.5,1.7,3.2,-2.1,19,10.64,10,1,30,24,101.7,100.78,101,100.3,100.75,99.87,100.04,99.34,48300,15408.3,24950,1600,,,,,12.8,0,0.2,0,0,8.5,8.5,0,0,06:26:00,16:31:00,10.08,6.43,16.52,,,8,8,4,5,1080,,,,,8,7.8,7,6,,,,
2015-10-31,5.6,1.1,0.59,-4.4,,-9,83,70.2,69,55,-1.4,-3.9,-4,-6.6,28,11.46,14.5,1,28,24,102.2,102,101.95,101.7,101.29,101.07,101.01,100.74,48300,36200,36200,24100,,,,,17.4,0,0,0,0,0,0,0,,07:25:00,17:32:00,10.12,7.42,17.53,,,5,5,1,1,7609,,,,,8,4.9,4,0,,,,
2015-10-30,6.7,3.32,2.04,-2.6,,-6,85,62.2,65.5,46,3.2,-3.5,-2.2,-7.7,49,30.58,31,13,63,24,101.8,100.64,100.55,99.3,100.85,99.73,99.6,98.35,48300,34520.8,36200,24100,,,,,16,0,0,0,0,1.2,,,,07:23:00,17:34:00,10.18,7.38,17.57,,,3,5,-5,-4,5718,,,,,8,6.1,6,4,,,,
2015-10-29,11.2,7.48,8.35,5.5,,,97,86.4,77.5,58,9.1,5.2,4.1,-0.9,48,21.71,25.5,3,63,24,100.8,99.61,100,99.2,99.88,98.71,99.09,98.3,48300,13770.8,24950,1600,,,,,9.7,0,3.4,1.4,0,16.5,,,,07:22:00,17:35:00,10.22,7.37,17.58,,,14,15,3,3,2050,,,,,8,6.5,5,2,,,,
2015-10-28,7.6,2.87,1.5,-4.6,,-7,95,79.8,78,61,4.8,-0.4,-0.2,-5.3,26,13.88,14,2,36,7,103.5,102.67,102.25,101,102.51,101.73,101.31,100.1,48300,31712.5,27350,6400,,,,,16.5,0,0,0,0,22.2,,,,07:20:00,17:37:00,10.28,7.33,17.62,,,9,10,7,7,5914,,,,,8,5,4,0,,,,
2015-10-27,9.3,2.35,3,-3.3,,-9,90,74,72,54,0.2,-2,-2.6,-5.4,33,16.12,17,1,43,24,103.5,103.34,103.35,103.2,102.57,102.39,102.39,102.21,48300,36200,36200,24100,,,,,15,0,0,0,0,0,,,,07:19:00,17:39:00,10.33,7.32,17.65,,,8,8,-5,-5,9886,,,,,5,2.7,2.5,0,,,,
2015-10-26,5.3,1.09,0.84,-3.6,,-8,88,64.1,67,46,-2.8,-5.3,-4.8,-6.8,22,13.17,13.5,5,39,29,103.3,103.02,102.9,102.5,102.36,102.07,101.94,101.52,48300,36200,36200,24100,,,,,17.2,0,0,0,0,0,,,,07:18:00,17:40:00,10.37,7.3,17.67,,,5,5,-7,-7,9806,,,,,6,2.8,3,0,,,,
2015-10-25,11.3,5.67,5.35,-0.6,,,98,84.5,81,64,9.6,3.1,4,-1.7,32,16.29,18,4,43,28,102.4,101.38,101.6,100.8,101.45,100.46,100.66,99.88,32200,16591.7,16900,1600,,,,,12.7,0,0.4,0,0,23.3,,,,07:16:00,17:42:00,10.43,7.27,17.7,,,6,10,-6,-6,4050,,,,,8,5.8,4,0,,,,
2015-10-24,9.3,3.23,2.25,-4.8,,-7,89,70.8,71.5,54,1,-1.9,-1.9,-4.9,13,9.08,8,3,,,103,102.49,102.3,101.6,102.1,101.55,101.36,100.63,48300,37208.3,36200,24100,,,,,15.8,0,0,0,0,0.7,,,,07:15:00,17:44:00,10.48,7.25,17.73,3,3,8,8,5,5,9963,,,,,8,5.7,4,0,,,,
2015-10-23,7.4,3.2,1.95,-3.5,,-3,82,70.2,67.5,53,-0.6,-1.9,-2.2,-3.7,29,17.58,16.5,4,45,33,103,102.38,102.3,101.6,102.08,101.45,101.4,100.72,48300,36200,36200,24100,,,,,16.1,0,0,0,0,0,,,,07:13:00,17:45:00,10.53,7.22,17.75,3,3,7,9,-5,-5,10200,,,,,8,3.6,4,0,,,,
2015-10-22,11.5,5.18,6.95,2.4,,,97,84.7,83,69,9.2,2.8,4.2,-0.7,30,16.96,16.5,3,45,30,102.5,101.57,101.75,101,101.59,100.64,100.83,100.07,24100,17325,13250,2400,,,,,11.1,0,2,0,0,7.2,,,,07:12:00,17:47:00,10.58,7.2,17.78,,,10,13,0,0,2230,,,,,8,7.4,6.5,5,,,,
2015-10-21,7,1.57,1.2,-4.6,,-7,77,58.8,59.5,42,-2.1,-5.9,-4.7,-7.3,20,10.88,10.5,1,31,20,102.9,102.69,102.6,102.3,101.97,101.75,101.65,101.33,48300,36200,36200,24100,,,,,16.8,0,0,0,0,0.9,,,,07:10:00,17:49:00,10.65,7.17,17.82,3,3,5,6,-2,0,12247,,,,,8,3.7,4,0,,,,
2015-10-20,13.2,6.98,5.05,-3.1,,,79,58,55,31,6,-1.2,-1.4,-8.7,41,15.67,21,1,53,26,102.2,101.43,101.65,101.1,101.27,100.5,100.7,100.14,48300,33170.8,36200,24100,,,,,12.9,0,0,0,0,0,,,,07:09:00,17:50:00,10.68,7.15,17.83,,,11,11,-6,-5,5505,,,,,8,5.4,4,0,,,,
2015-10-19,4.2,-0.7,-1.85,-7.9,,-9,85,67.5,66.5,48,-2.5,-6.2,-5.8,-9,32,12.38,17,2,44,23,102.8,102.28,102.05,101.3,101.87,101.34,101.14,100.42,48300,34520.8,36200,24100,,,,,19.9,0,0,0,0,0,,,,07:07:00,17:52:00,10.75,7.12,17.87,3,3,3,4,3,4,9226,,,,,8,5.5,4,0,,,,
2015-10-18,3.4,-1.55,-0.95,-5.3,,-11,88,69,64.5,41,-3.9,-6.8,-6.5,-9.1,26,14.75,15.5,5,42,28,102.6,102.28,102.3,102,101.67,101.33,101.34,101.02,48300,32170.8,36200,24100,,,,,18.9,0,0,0,0,0.2,,,,07:06:00,17:54:00,10.8,7.1,17.9,,,2,2,-9,-9,8547,,,,,8,3.4,4,0,,,,
